tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label05.yml	true	TIMEOUT	991.260287035	892.2453540380084	8315.973632	cloud-24261	TIMEOUT	991.17284033	900.6281875690001	9071.374336	cloud-23940	TIMEOUT	990.820390424	912.5661913799995	7764.123648	cloud-23943	TIMEOUT (ERROR (solver error, after parsing finished))	955.34994593	880.8664403069997	10374.029312	cloud-23933	TIMEOUT	991.731695223	909.5973889680172	10900.336640	cloud-23982
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label08.yml	false	TIMEOUT	990.872275458	918.4545918340009	7705.292800	cloud-23944	TIMEOUT	991.200265552	874.4560093179998	8318.521344	cloud-24259	TIMEOUT	991.529186124	862.6499362050017	8290.287616	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	923.725151002	847.8560267100038	7701.929984	cloud-23979	TIMEOUT	991.098513808	917.8087312849821	7825.698816	cloud-23933
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	990.936376977	912.7883907569994	7894.814720	cloud-23979	TIMEOUT	991.207982092	879.8314089529995	8310.964224	cloud-23979	TIMEOUT	991.324300001	876.962347683002	8286.695424	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	940.57743539	851.3243577079993	7721.922560	cloud-24261	TIMEOUT	991.261226589	909.2787916670204	7845.396480	cloud-23933
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.159257132	889.9545568619942	7732.264960	cloud-24261	TIMEOUT	990.916546357	893.7084977810009	8343.388160	cloud-23944	TIMEOUT	991.283330122	862.674877710997	8284.213248	cloud-23979	ERROR (solver error, after parsing finished)	894.600282531	823.7330893269973	7881.318400	cloud-23939	TIMEOUT	991.423100872	923.4547113169974	7869.431808	cloud-23933
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label02.yml	false	TIMEOUT	991.063843311	916.8172685460013	9882.271744	cloud-23979	TIMEOUT	991.47204693	855.4140675969993	8307.531776	cloud-24259	TIMEOUT	990.978223044	909.7635543729994	9724.035072	cloud-23940	TIMEOUT (ERROR (solver error, after parsing finished))	924.201135925	857.3069301819996	8358.744064	cloud-24261	TIMEOUT	991.436712276	889.250865671027	7890.272256	cloud-23938
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label05.yml	false	TIMEOUT	990.853732749	916.7472802290013	7726.436352	cloud-23979	TIMEOUT	991.347024642	887.3461841209992	10726.633472	cloud-23979	TIMEOUT	991.302932799	873.1568599710008	8396.648448	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	931.791894606	861.9105108180011	7666.950144	cloud-23941	TIMEOUT	991.508905496	919.1663972990063	7943.925760	cloud-23979
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.013763729	903.1727569289997	7912.439808	cloud-23933	TIMEOUT	991.165182679	862.638480426	8306.077696	cloud-23979	TIMEOUT	992.67455428	873.397873613998	8388.136960	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	971.003394932	887.2757536299978	9148.862464	cloud-24261	TIMEOUT	990.898314193	931.313799037016	7957.676032	cloud-23942
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	991.339038215	887.195088237997	7443.472384	cloud-23933	TIMEOUT	991.436587407	875.3141071600003	11528.478720	cloud-23933	TIMEOUT	991.640642046	853.3457457370023	8385.564672	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	919.399694199	854.329877670003	10310.328320	cloud-23942	TIMEOUT	991.349368773	916.8930571530072	7863.787520	cloud-23980
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label02.yml	true	TIMEOUT	990.822685657	926.7822861859895	7708.721152	cloud-23939	TIMEOUT	991.423517376	872.0632983759988	8339.644416	cloud-23933	TIMEOUT	991.541305573	864.2532963619997	8364.113920	cloud-24276	ERROR (solver error, after parsing finished)	898.195965157	837.1165102219998	7728.013312	cloud-23939	TIMEOUT	991.299052546	913.359252779017	7883.743232	cloud-23980
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label05.yml	true	TIMEOUT	991.249045866	900.9280815359998	7458.557952	cloud-23933	TIMEOUT	991.051200134	874.8620724479999	8343.650304	cloud-23979	TIMEOUT	990.987070386	902.6170569230017	9173.258240	cloud-23940	ERROR (solver error, after parsing finished)	893.444615196	836.680803479001	10726.363136	cloud-23940	TIMEOUT	991.409422619	899.8177389550256	7863.267328	cloud-23982
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label08.yml	false	TIMEOUT	991.087859946	911.1539532860043	7713.939456	cloud-24261	TIMEOUT	990.993597069	888.584341236	8424.960000	cloud-23941	TIMEOUT	991.252177305	857.0348011919996	8334.123008	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	930.143918178	851.1990048449952	7946.297344	cloud-24261	TIMEOUT	990.884355884	930.8136508250027	8949.272576	cloud-23942
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	991.094699719	908.9970538289999	7531.843584	cloud-24276	TIMEOUT	991.104862178	879.6934557189998	8389.607424	cloud-24259	TIMEOUT	990.954392001	902.9507811430085	8379.777024	cloud-23940	ERROR (solver error, after parsing finished)	899.000066446	833.6330175699986	7785.385984	cloud-23939	TIMEOUT	990.880636283	931.4908614589949	7963.443200	cloud-23940
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	990.994133399	899.3356915799995	7729.864704	cloud-23979	TIMEOUT	991.344332571	872.4139147530004	8395.489280	cloud-23979	TIMEOUT	991.552702261	883.8876700419933	11640.848384	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	950.458696086	869.763980609001	8103.145472	cloud-23979	TIMEOUT	990.752246696	938.5934554940031	7923.834880	cloud-23940
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	992.962385787	886.3031012619995	7397.273600	cloud-23933	TIMEOUT	991.182374159	881.5861128759989	9552.891904	cloud-24259	TIMEOUT	991.460871874	873.9045350320011	8352.378880	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	903.941059589	838.4970807670034	8008.564736	cloud-23942	TIMEOUT	991.229569685	915.4682463209901	10186.768384	cloud-23979
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.188861197	910.8223106449987	9660.178432	cloud-23979	TIMEOUT	991.23520409	880.6521982880004	8349.855744	cloud-23979	TIMEOUT	990.919642907	910.5130967489968	9565.257728	cloud-23942	TIMEOUT (ERROR (solver error, after parsing finished))	969.701546887	877.308643936	9616.596992	cloud-23933	TIMEOUT	991.405999273	915.7313862050069	10384.420864	cloud-23979
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	991.137679367	903.746323075	7767.244800	cloud-24276	TIMEOUT	990.864776442	903.4176175539999	8323.547136	cloud-23943	TIMEOUT	990.917541773	906.8277723240026	9361.448960	cloud-23942	ERROR (solver error, after parsing finished)	892.295018236	830.2461764119944	7908.368384	cloud-23939	TIMEOUT	991.402655214	910.9138891689945	7872.020480	cloud-23938
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label02.yml	false	TIMEOUT	990.957010629	916.020748668001	7738.363904	cloud-23933	TIMEOUT	991.266767877	865.3162229000004	10257.965056	cloud-24259	TIMEOUT	991.554428035	856.1206630179986	8516.812800	cloud-24276	TIMEOUT (ERROR (solver error, after parsing finished))	907.881805026	846.6284425330014	10458.210304	cloud-23940	TIMEOUT	991.334888948	900.286022684013	8220.934144	cloud-23938
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label05.yml	false	TIMEOUT	991.481866649	874.7240646089995	8300.560384	cloud-23933	TIMEOUT	991.478074356	872.4638950799999	11301.670912	cloud-23979	TIMEOUT	990.978289698	908.927701268025	8448.753664	cloud-23942	ERROR (solver error, after parsing finished)	889.33298235	826.5463141879991	7774.613504	cloud-23944	TIMEOUT	990.852483044	935.0957383969799	9380.876288	cloud-23944
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.201202622	908.4445562379988	8369.209344	cloud-23943	TIMEOUT	991.370749735	863.3061289819998	8412.184576	cloud-23933	TIMEOUT	990.973978463	905.8483434249938	8421.662720	cloud-23939	TIMEOUT (ERROR (solver error, after parsing finished))	971.032742844	890.4311160080033	7775.662080	cloud-23933	TIMEOUT	990.90154416	928.6375839870016	7951.896576	cloud-23939
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	991.495046508	854.4503557720018	8393.912320	cloud-23933	TIMEOUT	991.268349679	877.5453933039971	9506.807808	cloud-23941	TIMEOUT	990.986898178	907.2178237980115	10107.301888	cloud-23942	TIMEOUT (ERROR (solver error, after parsing finished))	912.513938916	838.1099017349989	7827.062784	cloud-23939	TIMEOUT	990.86193554	929.931370167993	7923.716096	cloud-23939
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label02.yml	true	TIMEOUT	991.091692694	914.5443326899986	7735.545856	cloud-24261	TIMEOUT	991.813963183	846.9385364489999	12093.960192	cloud-23979	TIMEOUT	991.575276072	864.4155772949998	7902.400512	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	929.976923794	857.8267487379999	7766.487040	cloud-24261	TIMEOUT	990.794184471	931.4478130220086	7989.243904	cloud-23944
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label05.yml	true	TIMEOUT	991.076461081	913.3985438980017	7729.000448	cloud-24276	TIMEOUT	991.229553319	881.9417961990011	8042.938368	cloud-23979	TIMEOUT	991.015431379	894.8214285940048	8411.484160	cloud-23939	TIMEOUT (ERROR (solver error, after parsing finished))	952.010189014	871.6253470489974	7742.742528	cloud-23933	TIMEOUT	991.223547252	920.1974132510077	7929.933824	cloud-23979
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	990.9737958	903.6073421869987	7788.630016	cloud-23933	TIMEOUT	990.887311768	906.2133727370019	7753.908224	cloud-23940	TIMEOUT	990.944920321	891.3611300449993	8478.588928	cloud-23942	TIMEOUT (ERROR (solver error, after parsing finished))	911.867874266	839.7727708729999	7769.292800	cloud-23939	TIMEOUT	991.323409915	904.393006792001	8200.921088	cloud-23982
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.036586618	882.4384569600006	7764.889600	cloud-24276	TIMEOUT	990.985540105	888.9414709140001	8430.886912	cloud-23942	TIMEOUT	991.134789699	875.793991231003	8353.402880	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	924.433065643	847.346718752	7961.952256	cloud-23979	TIMEOUT	991.228713377	906.4592360919924	7896.481792	cloud-23982
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	991.151519188	898.6425493070001	9686.650880	cloud-24276	TIMEOUT	991.213589438	896.8497391989995	9145.225216	cloud-23933	TIMEOUT	990.907675558	911.4224477239914	7923.671040	cloud-23940	TIMEOUT (ERROR (solver error, after parsing finished))	955.823768999	868.4029904069976	7787.732992	cloud-24261	TIMEOUT	991.363668299	906.7496429140156	7895.629824	cloud-23982
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label02.yml	false	TIMEOUT	990.889131095	918.7256278690002	7851.622400	cloud-23979	TIMEOUT	990.862277504	912.4839915410012	9245.741056	cloud-23939	TIMEOUT	991.585037669	885.6744908649998	10967.330816	cloud-24261	ERROR (solver error, after parsing finished)	893.808095807	836.631108816	7906.242560	cloud-23941	TIMEOUT	990.818853157	938.9005258209945	8715.055104	cloud-23939
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label05.yml	false	TIMEOUT	991.160082999	874.8615368650007	8434.491392	cloud-24276	TIMEOUT	991.21437071	893.8622435489988	8416.358400	cloud-23942	TIMEOUT	991.544579378	874.0388211679965	9243.611136	cloud-23933	ERROR (solver error, after parsing finished)	897.114387409	838.6539729969954	7768.096768	cloud-23940	TIMEOUT	990.949877803	927.3819872650201	8550.494208	cloud-23941
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	991.040954718	898.8869909580098	7762.870272	cloud-24261	TIMEOUT	991.369863281	867.7233218149995	8442.880000	cloud-24259	TIMEOUT	991.119372884	900.673521381017	11254.276096	cloud-23940	TIMEOUT (ERROR (solver error, after parsing finished))	945.512428311	867.0517074789968	10175.778816	cloud-23979	TIMEOUT	991.317136482	915.5995353939943	8165.699584	cloud-23979
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	990.89053356	921.702063853998	8013.238272	cloud-23941	TIMEOUT	990.951764564	902.8927529949979	8477.859840	cloud-23943	TIMEOUT	990.98152465	890.4183448450058	8462.692352	cloud-23940	TIMEOUT (ERROR (solver error, after parsing finished))	952.130766764	854.4095532319989	7776.468992	cloud-23979	TIMEOUT	990.881976129	932.6698536940094	7978.446848	cloud-23940
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.yml	true	TIMEOUT	991.115951608	900.043228464001	7765.385216	cloud-23979	TIMEOUT	990.774887224	922.6446418140001	8456.187904	cloud-23943	TIMEOUT	991.267788904	887.9850227349962	8387.436544	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	921.964909314	856.1480958009997	7745.699840	cloud-23979	TIMEOUT	991.247720915	922.0569842490077	7937.896448	cloud-23979
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label05.yml	true	TIMEOUT	990.760049546	934.5646580239991	7764.402176	cloud-23943	TIMEOUT	991.095511735	889.145014624999	8406.118400	cloud-24259	TIMEOUT	991.054719863	893.947072490002	8488.660992	cloud-23944	TIMEOUT (ERROR (solver error, after parsing finished))	948.509537617	876.4106311690048	7757.844480	cloud-24261	TIMEOUT	990.750280717	937.3047564429871	7987.179520	cloud-23944
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label08.yml	false	TIMEOUT	991.288569496	870.0244293460019	8424.955904	cloud-23979	TIMEOUT	991.387409721	872.2366627610027	8457.306112	cloud-24259	TIMEOUT	991.027809845	889.3748123990081	8473.280512	cloud-23939	ERROR (solver error, after parsing finished)	899.294174667	834.3041053499983	7320.035328	cloud-23944	TIMEOUT	990.79226042	940.7511838049977	8900.255744	cloud-23944
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	991.255702431	901.273193762001	7485.730816	cloud-23979	TIMEOUT	991.018031493	893.5547607039989	8471.535616	cloud-23939	TIMEOUT	991.286630434	854.5429332530002	8376.279040	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	969.373321195	887.349049935	7481.524224	cloud-23979	TIMEOUT	990.968146351	926.1147326589853	8455.864320	cloud-23941
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	991.088672035	895.3941108380004	8013.058048	cloud-24276	TIMEOUT	990.992964581	876.9630377939998	8408.576000	cloud-23941	TIMEOUT	991.501644205	870.1162862959973	10888.994816	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	908.735723073	837.7380384150019	7944.151040	cloud-23941	TIMEOUT	991.573458337	903.5970664920169	10349.633536	cloud-23938
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	991.013064777	921.9043897490046	10154.786816	cloud-23944	TIMEOUT	991.421226693	864.084450757	8063.324160	cloud-24259	TIMEOUT	991.641153609	853.420592825998	8416.837632	cloud-24276	TIMEOUT (ERROR (solver error, after parsing finished))	969.127505758	882.5261371250017	7914.700800	cloud-23933	TIMEOUT	990.761287499	933.2886734420026	8008.400896	cloud-23944
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label02.yml	false	TIMEOUT	990.929391732	913.9724296169989	7833.251840	cloud-23933	TIMEOUT	991.18146522	889.2178162870005	8490.110976	cloud-24259	TIMEOUT	991.484986285	879.4215450970005	9808.363520	cloud-24276	ERROR (solver error, after parsing finished)	892.133364395	834.8395708930038	10511.863808	cloud-23939	TIMEOUT	991.609880964	897.9449280199769	7961.985024	cloud-23938
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label05.yml	false	TIMEOUT	990.975957922	918.6021918670012	7815.241728	cloud-24261	TIMEOUT	991.961232461	836.8243625509999	8495.169536	cloud-23979	TIMEOUT	991.089566092	895.9752468140068	8462.176256	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	972.456526856	893.962831236	7830.380544	cloud-23933	TIMEOUT	991.417063374	924.2606511100021	10037.866496	cloud-23979
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	990.93843703	910.2919225060032	7990.927360	cloud-23944	TIMEOUT	990.907518894	902.2264093760004	8527.884288	cloud-23940	TIMEOUT	991.372633317	864.9643267949941	8502.509568	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	936.277786376	865.2897792170043	7993.094144	cloud-23941	TIMEOUT	990.925081254	931.8105882820091	7994.523648	cloud-23941
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label02.yml	true	TIMEOUT	991.043989353	919.0964630240051	7829.446656	cloud-24261	TIMEOUT	991.471201544	880.4166892520007	8486.518784	cloud-24259	TIMEOUT	991.330873051	869.8292951809999	8470.499328	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	934.124707048	864.8003659239985	7838.617600	cloud-24261	TIMEOUT	991.403251972	899.2502351820003	7996.608512	cloud-23982
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label05.yml	true	TIMEOUT	991.326083409	920.6464904509994	10354.692096	cloud-23979	TIMEOUT	991.542794274	883.2134863300016	8530.825216	cloud-23979	TIMEOUT	991.037497834	892.6587276110076	8503.033856	cloud-23939	TIMEOUT (ERROR (solver error, after parsing finished))	910.178162844	849.0791190050004	7631.536128	cloud-23944	TIMEOUT	991.074241388	927.2597880960093	10506.133504	cloud-23941
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label08.yml	false	TIMEOUT	991.107337948	901.0081822430002	8588.279808	cloud-23979	TIMEOUT	990.985964029	891.3659896860008	8551.280640	cloud-23944	TIMEOUT	991.443063437	846.8293516150006	8517.267456	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	925.474987751	858.1393250799956	7833.038848	cloud-23942	TIMEOUT	990.80672618	933.726994992001	8022.446080	cloud-23943
combinations/pals_lcr.8.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	990.688369865	874.9554309229989	8445.124608	cloud-24276	TIMEOUT	991.2034323	861.9916925940001	8501.198848	cloud-23933	TIMEOUT	991.135262445	886.8929911939922	9369.325568	cloud-23940	TIMEOUT (ERROR (solver error, after parsing finished))	910.737243161	844.8522910769971	7865.208832	cloud-23941	TIMEOUT	991.52201428	918.0729549610114	9820.925952	cloud-23979
combinations/pals_lcr.8.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	991.214138532	916.0284743839875	9970.675712	cloud-24261	TIMEOUT	991.325247234	879.2626703610003	10066.092032	cloud-24259	TIMEOUT	991.010203103	898.4019012579811	8511.332352	cloud-23941	TIMEOUT (ERROR (solver error, after parsing finished))	942.196303403	862.5076133609982	7811.919872	cloud-24261	TIMEOUT	991.54920026	914.8851143009961	9734.365184	cloud-23980
combinations/pals_lcr.8.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	991.03518423	912.9344129520014	7847.899136	cloud-24276	TIMEOUT	991.03096041	891.5754467120005	8506.970112	cloud-23942	TIMEOUT	991.380078224	870.1577483270012	8491.134976	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	946.683377201	873.5228725009947	7801.843712	cloud-24261	TIMEOUT	990.892603523	926.401065662998	8063.557632	cloud-23939
combinations/pc_sfifo_1.cil-1+token_ring.08.cil-1.yml	false	false(unreach-call)	90.002688524	59.38377617899823	1125.867520	cloud-24261	false(unreach-call)	84.388871715	55.17906829099957	1016.631296	cloud-23933	false(unreach-call)	105.366138728	70.06360605699956	992.915456	cloud-23933	false(unreach-call)	88.616841373	57.89281682600085	1085.865984	cloud-23979	TIMEOUT	990.353263055	956.9555607110087	1332.068352	cloud-23980
combinations/pc_sfifo_1.cil-1+token_ring.11.cil-2.yml	false	false(unreach-call)	117.015825638	84.23160160399857	1278.988288	cloud-23979	false(unreach-call)	115.190501406	84.33626158199968	1246.019584	cloud-24259	false(unreach-call)	124.894645429	88.22429503299645	1269.264384	cloud-23933	false(unreach-call)	109.938333105	79.17034510899975	1596.694528	cloud-23979	TIMEOUT	990.525851051	948.6734585009981	1593.421824	cloud-23982
combinations/pc_sfifo_1.cil-1+token_ring.12.cil-2.yml	false	false(unreach-call)	134.628474535	98.81215683199844	1589.108736	cloud-23979	false(unreach-call)	121.402603296	87.77045796799985	1818.406912	cloud-24259	false(unreach-call)	141.893734841	103.10381347600196	1805.955072	cloud-23979	false(unreach-call)	139.169634882	101.26917161399979	1515.204608	cloud-23933	TIMEOUT	990.461676396	954.3740086999896	1793.355776	cloud-23941
combinations/pc_sfifo_1.cil-1+token_ring.13.cil-2.yml	false	false(unreach-call)	161.53392571	121.70516086499993	2390.003712	cloud-23933	false(unreach-call)	169.071059652	125.30081393199998	1838.678016	cloud-23933	false(unreach-call)	139.082713857	100.21039621300588	1829.687296	cloud-24261	false(unreach-call)	165.914600781	122.64261652200366	1953.239040	cloud-24259	TIMEOUT	990.568398122	945.292259357986	2401.161216	cloud-23980
combinations/pc_sfifo_1.cil-2+token_ring.01.cil-1.yml	true	true	95.670647468	68.22537140900022	914.587648	cloud-23979	true	107.147588729	76.21290830100043	859.451392	cloud-23979	true	102.467855792	72.28720699499536	920.756224	cloud-24276	true	113.055852154	80.6370134079989	844.554240	cloud-23933	TIMEOUT	990.360846195	964.3977628879948	858.710016	cloud-23933
combinations/pc_sfifo_1.cil-2+token_ring.01.cil-2.yml	false	false(unreach-call)	92.960924681	64.86879861200214	826.593280	cloud-24261	false(unreach-call)	90.905639284	62.963511689998995	872.955904	cloud-23933	false(unreach-call)	96.859328061	68.80223216300146	809.291776	cloud-23979	false(unreach-call)	92.386127386	65.07244188799996	836.517888	cloud-23979	TIMEOUT	990.327706573	965.0261707990139	850.206720	cloud-23980
combinations/pc_sfifo_1.cil-2+token_ring.02.cil-1.yml	true	true	175.396557491	139.13454678699964	960.311296	cloud-24261	true	377.889187249	264.85257655999885	2364.878848	cloud-24259	true	450.950044897	315.55504279900197	2375.036928	cloud-24276	true	205.277503218	168.829793926001	1156.694016	cloud-23933	TIMEOUT	990.393067392	958.2527881209971	856.203264	cloud-23933
combinations/pc_sfifo_1.cil-2+token_ring.02.cil-2.yml	false	false(unreach-call)	179.183332841	140.56677386299998	931.225600	cloud-23933	false(unreach-call)	146.392274058	113.87963448500159	875.806720	cloud-24259	false(unreach-call)	157.138099935	126.1694572430024	970.170368	cloud-23933	false(unreach-call)	152.822815097	124.1285314759989	858.316800	cloud-23979	TIMEOUT	990.379980958	964.2718850310193	966.713344	cloud-23979
combinations/pc_sfifo_1.cil-2+token_ring.03.cil-1.yml	false	false(unreach-call)	297.107962946	264.0294221599979	835.227648	cloud-23979	TIMEOUT	990.444641234	944.9405355630006	1044.185088	cloud-24259	TIMEOUT	990.395825054	941.2060435749991	910.114816	cloud-24276	false(unreach-call)	349.142953024	309.8474219580021	955.523072	cloud-24259	TIMEOUT	990.388012417	959.914081468014	940.609536	cloud-23979
combinations/pc_sfifo_1.cil-2+token_ring.03.cil-2.yml	true	true	389.721066825	356.7773520359988	1006.596096	cloud-24261	TIMEOUT	990.629889966	936.1175163920016	1966.841856	cloud-23933	TIMEOUT	990.464019473	940.8154804440019	962.195456	cloud-23933	true	486.270524744	450.6518456509948	1003.728896	cloud-24259	TIMEOUT	990.339680834	960.2612163909944	998.699008	cloud-23982
combinations/pc_sfifo_1.cil-2+token_ring.04.cil-1.yml	true	TIMEOUT	990.876280882	937.395312998	975.912960	cloud-23979	TIMEOUT	990.538315503	934.7087530210001	1306.550272	cloud-23933	TIMEOUT	990.524629659	936.673716225996	1403.109376	cloud-24261	TIMEOUT (ERROR (inner timeout, after parsing finished))	964.218625971	921.1194761670013	956.260352	cloud-24259	TIMEOUT	990.309172843	967.8717242279963	903.524352	cloud-23943
combinations/pc_sfifo_1.cil-2+token_ring.04.cil-2.yml	false	TIMEOUT	991.041657431	942.6915826860022	1044.324352	cloud-23933	TIMEOUT	990.429651816	941.9152139209982	1160.384512	cloud-23933	TIMEOUT	990.517000176	934.0544285059987	1325.129728	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	955.517967588	917.3968903420027	1018.662912	cloud-23933	TIMEOUT	990.316930406	956.1140521149791	907.235328	cloud-23982
combinations/pc_sfifo_1.cil-2+token_ring.05.cil-1.yml	true	TIMEOUT	990.920155459	938.8785649229976	1191.243776	cloud-23933	TIMEOUT	990.414528319	942.4838289270001	1132.032000	cloud-23933	TIMEOUT	990.462308992	940.0901604390019	1093.582848	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	966.730908269	920.7728048320059	955.314176	cloud-23933	TIMEOUT	990.320633776	956.9994260270032	1066.983424	cloud-23982
combinations/pc_sfifo_1.cil-2+token_ring.05.cil-2.yml	false	TIMEOUT	990.975514185	945.8013008070011	1123.291136	cloud-23979	TIMEOUT	990.514673887	938.1549330380003	1338.171392	cloud-24259	TIMEOUT	990.598036276	933.614644674999	1170.202624	cloud-23979	ERROR (solver error, after parsing finished)	765.577007442	725.1592295230002	1073.618944	cloud-23933	TIMEOUT	990.432454894	960.4899035769922	998.707200	cloud-23933
combinations/pc_sfifo_1.cil-2+token_ring.06.cil-1.yml	false	TIMEOUT	992.027820058	933.8862044699999	1081.405440	cloud-24261	TIMEOUT	990.404043624	938.587379443	1279.950848	cloud-24259	TIMEOUT	990.500555289	928.2157269529998	1300.664320	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	954.257551525	914.957619879	1401.286656	cloud-23941	TIMEOUT	990.450298484	958.0921517420211	1212.325888	cloud-23979
combinations/pc_sfifo_1.cil-2+token_ring.06.cil-2.yml	true	TIMEOUT	991.130037957	936.2692588640002	1416.155136	cloud-23979	TIMEOUT	990.477689111	934.824144967999	1069.473792	cloud-23933	TIMEOUT	990.475532609	941.388483218001	1166.708736	cloud-23933	ERROR (solver error, after parsing finished)	771.61655908	728.2361556719998	1168.015360	cloud-23933	TIMEOUT	990.360427491	959.0994497580105	1188.495360	cloud-23980
